#               time [ns]          Re(ampl) [Vpcm]          Im(ampl) [Vpcm]
  1.19621989199691448E+00 -2.32879821874552997E-04  7.31480882044019376E-04
  1.19944855567301945E+00 -2.37850246305273792E-04  7.34191102919779718E-04
  1.20267721934912442E+00 -2.42857412032037825E-04  7.36879616574001237E-04
  1.20590588302522939E+00 -2.47901275426782534E-04  7.39546099110332351E-04
  1.20913454670133458E+00 -2.52981790389271443E-04  7.42190226267029521E-04
  1.21236321037743955E+00 -2.58098908340934215E-04  7.44811673434518824E-04
  1.21559187405354474E+00 -2.63252578218833497E-04  7.47410115673025847E-04
  1.21882053772964971E+00 -2.68442746469745583E-04  7.49985227730261619E-04
  1.22204920140575468E+00 -2.73669357044366171E-04  7.52536684059163853E-04
  1.22527786508185965E+00 -2.78932351391634505E-04  7.55064158835703223E-04
  1.22850652875796462E+00 -2.84231668453180635E-04  7.57567325976742458E-04
  1.23173519243406981E+00 -2.89567244657894490E-04  7.60045859157949962E-04
  1.23496385611017478E+00 -2.94939013916616316E-04  7.62499431831773497E-04
  1.23819251978627998E+00 -3.00346907616952786E-04  7.64927717245467002E-04
  1.24142118346238473E+00 -3.05790854618213069E-04  7.67330388459169441E-04
  1.24464984713848992E+00 -3.11270781246472889E-04  7.69707118364038739E-04
  1.24787851081459489E+00 -3.16786611289758340E-04  7.72057579700437214E-04
  1.25110717449070008E+00 -3.22338265993358933E-04  7.74381445076168830E-04
  1.25433583816680505E+00 -3.27925664055262942E-04  7.76678386984766328E-04
  1.25756450184291002E+00 -3.33548721621719925E-04  7.78948077823829097E-04
  1.26079316551901499E+00 -3.39207352282928150E-04  7.81190189913410159E-04
  1.26402182919511996E+00 -3.44901467068850227E-04  7.83404395514447714E-04
  1.26725049287122515E+00 -3.50630974445154499E-04  7.85590366847250241E-04
  1.27047915654733012E+00 -3.56395780309282865E-04  7.87747776110022378E-04
  1.27370782022343532E+00 -3.62195787986649832E-04  7.89876295497438379E-04
  1.27693648389954006E+00 -3.68030898226964689E-04  7.91975597219261450E-04
  1.28016514757564526E+00 -3.73901009200687951E-04  7.94045353519004602E-04
  1.28339381125175023E+00 -3.79806016495611303E-04  7.96085236692636714E-04
  1.28662247492785542E+00 -3.85745813113569857E-04  7.98094919107328175E-04
  1.28985113860396039E+00 -3.91720289467285885E-04  8.00074073220240645E-04
  1.29307980228006536E+00 -3.97729333377336899E-04  8.02022371597354666E-04
  1.29630846595617033E+00 -4.03772830069259526E-04  8.03939486932338352E-04
  1.29953712963227530E+00 -4.09850662170782576E-04  8.05825092065453057E-04
  1.30276579330838049E+00 -4.15962709709190965E-04  8.07678860002500137E-04
  1.30599445698448546E+00 -4.22108850108818387E-04  8.09500463933799145E-04
  1.30922312066059066E+00 -4.28288958188679310E-04  8.11289577253208102E-04
  1.31245178433669563E+00 -4.34502906160223431E-04  8.13045873577172818E-04
  1.31568044801280060E+00 -4.40750563625231780E-04  8.14769026763817309E-04
  1.31890911168890557E+00 -4.47031797573837944E-04  8.16458710932059474E-04
  1.32213777536501076E+00 -4.53346472382689584E-04  8.18114600480766233E-04
  1.32536643904111573E+00 -4.59694449813235616E-04  8.19736370107936214E-04
  1.32859510271722070E+00 -4.66075589010155739E-04  8.21323694829914088E-04
  1.33182376639332567E+00 -4.72489746499914979E-04  8.22876250000634506E-04
  1.33505243006943064E+00 -4.78936776189461456E-04  8.24393711330895750E-04
  1.33828109374553583E+00 -4.85416529365052243E-04  8.25875754907659933E-04
  1.34150975742164080E+00 -4.91928854691215897E-04  8.27322057213379885E-04
  1.34473842109774600E+00 -4.98473598209852676E-04  8.28732295145355306E-04
  1.34796708477385097E+00 -5.05050603339466221E-04  8.30106146035108970E-04
  1.35119574844995594E+00 -5.11659710874535698E-04  8.31443287667791675E-04
  1.35442441212606091E+00 -5.18300758985017814E-04  8.32743398301608213E-04
  1.35765307580216610E+00 -5.24973583215992729E-04  8.34006156687266660E-04
  1.36088173947827107E+00 -5.31678016487438098E-04  8.35231242087449018E-04
  1.36411040315437626E+00 -5.38413889094146569E-04  8.36418334296299641E-04
  1.36733906683048101E+00 -5.45181028705777064E-04  8.37567113658940548E-04
  1.37056773050658620E+00 -5.51979260367044407E-04  8.38677261090995958E-04
  1.37379639418269117E+00 -5.58808406498044583E-04  8.39748458098142289E-04
  1.37702505785879614E+00 -5.65668286894720185E-04  8.40780386795671728E-04
  1.38025372153490133E+00 -5.72558718729462260E-04  8.41772729928070423E-04
  1.38348238521100630E+00 -5.79479516551848753E-04  8.42725170888614897E-04
  1.38671104888711128E+00 -5.86430492289526399E-04  8.43637393738979518E-04
  1.38993971256321625E+00 -5.93411455249222503E-04  8.44509083228860559E-04
  1.39316837623932144E+00 -6.00422212117906009E-04  8.45339924815607414E-04
  1.39639703991542641E+00 -6.07462566964075317E-04  8.46129604683868559E-04
  1.39962570359153160E+00 -6.14532321239197234E-04  8.46877809765250408E-04
  1.40285436726763635E+00 -6.21631273779275494E-04  8.47584227757975208E-04
  1.40608303094374154E+00 -6.28759220806564224E-04  8.48248547146561254E-04
  1.40931169461984651E+00 -6.35915955931416516E-04  8.48870457221498993E-04
  1.41254035829595148E+00 -6.43101270154278811E-04  8.49449648098940242E-04
  1.41576902197205667E+00 -6.50314951867818651E-04  8.49985810740388494E-04
  1.41899768564816164E+00 -6.57556786859193150E-04  8.50478636972397785E-04
  1.42222634932426661E+00 -6.64826558312464492E-04  8.50927819506273409E-04
  1.42545501300037158E+00 -6.72124046811144443E-04  8.51333051957773495E-04
  1.42868367667647678E+00 -6.79449030340887727E-04  8.51694028866815359E-04
  1.43191234035258175E+00 -6.86801284292323528E-04  8.52010445717182071E-04
  1.43514100402868694E+00 -6.94180581464025554E-04  8.52281998956224253E-04
  1.43836966770479191E+00 -7.01586692065622720E-04  8.52508386014568052E-04
  1.44159833138089688E+00 -7.09019383721055441E-04  8.52689305325815745E-04
  1.44482699505700185E+00 -7.16478421471963551E-04  8.52824456346244503E-04
  1.44805565873310682E+00 -7.23963567781224482E-04  8.52913539574500596E-04
  1.45128432240921201E+00 -7.31474582536627196E-04  8.52956256571290781E-04
  1.45451298608531698E+00 -7.39011223054685646E-04  8.52952309979064906E-04
  1.45774164976142195E+00 -7.46573244084597744E-04  8.52901403541692560E-04
  1.46097031343752692E+00 -7.54160397812342017E-04  8.52803242124132769E-04
  1.46419897711363212E+00 -7.61772433864918246E-04  8.52657531732091889E-04
  1.46742764078973709E+00 -7.69409099314723524E-04  8.52463979531676067E-04
  1.47065630446584228E+00 -7.77070138684078150E-04  8.52222293869027555E-04
  1.47388496814194725E+00 -7.84755293949882492E-04  8.51932184289954514E-04
  1.47711363181805222E+00 -7.92464304548426402E-04  8.51593361559543254E-04
  1.48034229549415719E+00 -8.00196907380327756E-04  8.51205537681760070E-04
  1.48357095917026238E+00 -8.07952836815622457E-04  8.50768425919035294E-04
  1.48679962284636735E+00 -8.15731824698989424E-04  8.50281740811836286E-04
  1.49002828652247232E+00 -8.23533600355119450E-04  8.49745198198218095E-04
  1.49325695019857729E+00 -8.31357890594225119E-04  8.49158515233359914E-04
  1.49648561387468226E+00 -8.39204419717688851E-04  8.48521410409082020E-04
  1.49971427755078746E+00 -8.47072909523857525E-04  8.47833603573342766E-04
  1.50294294122689243E+00 -8.54963079313973825E-04  8.47094815949717031E-04
  1.50617160490299762E+00 -8.62874645898250052E-04  8.46304770156847998E-04
  1.50940026857910259E+00 -8.70807323602081464E-04  8.45463190227881915E-04
  1.51262893225520756E+00 -8.78760824272405779E-04  8.44569801629876612E-04
  1.51585759593131253E+00 -8.86734857284194938E-04  8.43624331283185521E-04
  1.51908625960741772E+00 -8.94729129547097257E-04  8.42626507580818054E-04
  1.52231492328352269E+00 -9.02743345512210652E-04  8.41576060407768869E-04
  1.52554358695962766E+00 -9.10777207179007007E-04  8.40472721160325886E-04
  1.52877225063573285E+00 -9.18830414102387943E-04  8.39316222765345123E-04
  1.53200091431183760E+00 -9.26902663399883919E-04  8.38106299699497995E-04
  1.53522957798794280E+00 -9.34993649758998624E-04  8.36842688008488365E-04
  1.53845824166404777E+00 -9.43103065444685518E-04  8.35525125326237283E-04
  1.54168690534015296E+00 -9.51230600306970757E-04  8.34153350894037589E-04
  1.54491556901625793E+00 -9.59375941788713580E-04  8.32727105579670018E-04
  1.54814423269236290E+00 -9.67538774933507655E-04  8.31246131896492321E-04
  1.55137289636846787E+00 -9.75718782393718807E-04  8.29710174022487280E-04
  1.55460156004457306E+00 -9.83915644438670533E-04  8.28118977819276478E-04
  1.55783022372067803E+00 -9.92129038962957658E-04  8.26472290851097734E-04
  1.56105888739678300E+00 -1.00035864149491016E-03  8.24769862403742539E-04
  1.56428755107288819E+00 -1.00860412520518972E-03  8.23011443503455435E-04
  1.56751621474899294E+00 -1.01686516091552509E-03  8.21196786935793712E-04
  1.57074487842509813E+00 -1.02514141710759112E-03  8.19325647264444604E-04
  1.57397354210120310E+00 -1.03343255993202298E-03  8.17397780850002260E-04
  1.57720220577730830E+00 -1.04173825321756904E-03  8.15412945868697336E-04
  1.58043086945341327E+00 -1.05005815848038049E-03  8.13370902331089838E-04
  1.58365953312951824E+00 -1.05839193493344674E-03  8.11271412100709587E-04
  1.58688819680562321E+00 -1.06673923949615504E-03  8.09114238912655710E-04
  1.59011686048172840E+00 -1.07509972680400428E-03  8.06899148392146580E-04
  1.59334552415783337E+00 -1.08347304921844025E-03  8.04625908073022919E-04
  1.59657418783393856E+00 -1.09185885683684130E-03  8.02294287416201570E-04
  1.59980285151004353E+00 -1.10025679750263249E-03  7.99904057828079934E-04
  1.60303151518614828E+00 -1.10866651681553905E-03  7.97454992678889242E-04
  1.60626017886225347E+00 -1.11708765814198027E-03  7.94946867320995773E-04
  1.60948884253835844E+00 -1.12551986262559114E-03  7.92379459107149823E-04
  1.61271750621446364E+00 -1.13396276919788840E-03  7.89752547408679811E-04
  1.61594616989056861E+00 -1.14241601458906872E-03  7.87065913633635855E-04
  1.61917483356667358E+00 -1.15087923333894240E-03  7.84319341244870262E-04
  1.62240349724277855E+00 -1.15935205780799818E-03  7.81512615778068667E-04
  1.62563216091888352E+00 -1.16783411818861685E-03  7.78645524859719823E-04
  1.62886082459498871E+00 -1.17632504251640054E-03  7.75717858225028682E-04
  1.63208948827109390E+00 -1.18482445668164900E-03  7.72729407735766802E-04
  1.63531815194719865E+00 -1.19333198444096880E-03  7.69679967398069747E-04
  1.63854681562330384E+00 -1.20184724742901415E-03  7.66569333380160756E-04
  1.64177547929940881E+00 -1.21036986517035310E-03  7.63397304030024866E-04
  1.64500414297551401E+00 -1.21889945509148908E-03  7.60163679893015591E-04
  1.64823280665161875E+00 -1.22743563253298457E-03  7.56868263729390815E-04
  1.65146147032772395E+00 -1.23597801076174804E-03  7.53510860531792295E-04
  1.65469013400382914E+00 -1.24452620098343012E-03  7.50091277542658491E-04
  1.65791879767993411E+00 -1.25307981235496199E-03  7.46609324271560741E-04
  1.66114746135603886E+00 -1.26163845199722094E-03  7.43064812512484797E-04
  1.66437612503214405E+00 -1.27020172500783663E-03  7.39457556361034938E-04
  1.66760478870824924E+00 -1.27876923447410931E-03  7.35787372231569252E-04
  1.67083345238435421E+00 -1.28734058148607814E-03  7.32054078874267572E-04
  1.67406211606045918E+00 -1.29591536514970401E-03  7.28257497392124182E-04
  1.67729077973656415E+00 -1.30449318260019743E-03  7.24397451257868200E-04
  1.68051944341266934E+00 -1.31307362901545745E-03  7.20473766330815006E-04
  1.68374810708877409E+00 -1.32165629762965144E-03  7.16486270873636683E-04
  1.68697677076487929E+00 -1.33024077974692339E-03  7.12434795569060137E-04
  1.69020543444098448E+00 -1.33882666475522395E-03  7.08319173536491389E-04
  1.69343409811708945E+00 -1.34741354014026888E-03  7.04139240348556814E-04
  1.69666276179319420E+00 -1.35600099149963088E-03  6.99894834047573252E-04
  1.69989142546929939E+00 -1.36458860255695433E-03  6.95585795161930307E-04
  1.70312008914540458E+00 -1.37317595517628846E-03  6.91211966722402493E-04
  1.70634875282150977E+00 -1.38176262937656055E-03  6.86773194278374535E-04
  1.70957741649761452E+00 -1.39034820334616479E-03  6.82269325913985466E-04
  1.71280608017371949E+00 -1.39893225345767789E-03  6.77700212264188803E-04
  1.71603474384982468E+00 -1.40751435428270073E-03  6.73065706530736295E-04
  1.71926340752592943E+00 -1.41609407860682104E-03  6.68365664498065705E-04
  1.72249207120203462E+00 -1.42467099744470415E-03  6.63599944549113580E-04
  1.72572073487813982E+00 -1.43324468005530067E-03  6.58768407681036504E-04
  1.72894939855424479E+00 -1.44181469395718146E-03  6.53870917520846815E-04
  1.73217806223034954E+00 -1.45038060494399098E-03  6.48907340340959299E-04
  1.73540672590645473E+00 -1.45894197710002833E-03  6.43877545074645848E-04
  1.73863538958255992E+00 -1.46749837281594047E-03  6.38781403331412046E-04
  1.74186405325866511E+00 -1.47604935280454003E-03  6.33618789412267397E-04
  1.74509271693476986E+00 -1.48459447611674661E-03  6.28389580324915107E-04
  1.74832138061087483E+00 -1.49313330015764245E-03  6.23093655798843851E-04
  1.75155004428698002E+00 -1.50166538070264899E-03  6.17730898300330534E-04
  1.75477870796308477E+00 -1.51019027191381808E-03  6.12301193047344811E-04
  1.75800737163918996E+00 -1.51870752635625199E-03  6.06804428024358103E-04
  1.76123603531529516E+00 -1.52721669501462557E-03  6.01240493997063914E-04
  1.76446469899140013E+00 -1.53571732730983400E-03  5.95609284526992986E-04
  1.76769336266750487E+00 -1.54420897111575924E-03  5.89910695986035319E-04
  1.77092202634361007E+00 -1.55269117277614314E-03  5.84144627570859520E-04
  1.77415069001971526E+00 -1.56116347712158331E-03  5.78310981317240315E-04
  1.77737935369582045E+00 -1.56962542748663859E-03  5.72409662114280139E-04
  1.78060801737192520E+00 -1.57807656572705231E-03  5.66440577718528375E-04
  1.78383668104803017E+00 -1.58651643223708450E-03  5.60403638768002909E-04
  1.78706534472413536E+00 -1.59494456596696020E-03  5.54298758796109873E-04
  1.79029400840024011E+00 -1.60336050444042765E-03  5.48125854245454973E-04
  1.79352267207634530E+00 -1.61176378377243064E-03  5.41884844481551600E-04
  1.79675133575245050E+00 -1.62015393868688521E-03  5.35575651806429191E-04
  1.79997999942855547E+00 -1.62853050253458057E-03  5.29198201472127539E-04
  1.80320866310466021E+00 -1.63689300731116420E-03  5.22752421694091347E-04
  1.80643732678076541E+00 -1.64524098367527173E-03  5.16238243664451815E-04
  1.80966599045687060E+00 -1.65357396096672826E-03  5.09655601565203926E-04
  1.81289465413297579E+00 -1.66189146722488354E-03  5.03004432581271948E-04
  1.81612331780908054E+00 -1.67019302920704037E-03  4.96284676913466625E-04
  1.81935198148518551E+00 -1.67847817240699966E-03  4.89496277791325821E-04
  1.82258064516129070E+00 -1.68674642107369808E-03  4.82639181485855571E-04
  1.82580930883739545E+00 -1.69499729822996260E-03  4.75713337322147595E-04
  1.82903797251350064E+00 -1.70323032569136496E-03  4.68718697691885623E-04
  1.83226663618960584E+00 -1.71144502408517702E-03  4.61655218065743303E-04
  1.83549529986571081E+00 -1.71964091286943470E-03  4.54522857005661162E-04
  1.83872396354181578E+00 -1.72781751035209694E-03  4.47321576177012116E-04
  1.84195262721792075E+00 -1.73597433371032038E-03  4.40051340360644947E-04
  1.84518129089402594E+00 -1.74411089900981245E-03  4.32712117464820558E-04
  1.84840995457013113E+00 -1.75222672122430658E-03  4.25303878537021049E-04
  1.85163861824623588E+00 -1.76032131425512390E-03  4.17826597775644570E-04
  1.85486728192234107E+00 -1.76839419095083995E-03  4.10280252541577991E-04
  1.85809594559844604E+00 -1.77644486312704452E-03  4.02664823369655773E-04
  1.86132460927455079E+00 -1.78447284158620464E-03  3.94980293979989077E-04
  1.86455327295065598E+00 -1.79247763613761850E-03  3.87226651289179389E-04
  1.86778193662676117E+00 -1.80045875561746943E-03  3.79403885421410723E-04
  1.87101060030286614E+00 -1.80841570790897304E-03  3.71511989719413400E-04
  1.87423926397897112E+00 -1.81634799996261494E-03  3.63550960755308020E-04
  1.87746792765507609E+00 -1.82425513781649747E-03  3.55520798341323182E-04
  1.88069659133118128E+00 -1.83213662661675441E-03  3.47421505540388461E-04
  1.88392525500728647E+00 -1.83999197063808143E-03  3.39253088676604118E-04
  1.88715391868339122E+00 -1.84782067330434177E-03  3.31015557345579832E-04
  1.89038258235949641E+00 -1.85562223720927644E-03  3.22708924424646370E-04
  1.89361124603560138E+00 -1.86339616413728690E-03  3.14333206082943923E-04
  1.89683990971170657E+00 -1.87114195508432390E-03  3.05888421791376982E-04
  1.90006857338781132E+00 -1.87885911027885167E-03  2.97374594332442408E-04
  1.90329723706391651E+00 -1.88654712920291196E-03  2.88791749809921014E-04
  1.90652590074002171E+00 -1.89420551061326146E-03  2.80139917658452694E-04
  1.90975456441612645E+00 -1.90183375256260004E-03  2.71419130652964696E-04
  1.91298322809223142E+00 -1.90943135242089505E-03  2.62629424917974242E-04
