#             freq. [MHz]    Abs(ampl) [arb.units]
  1.06991150442477869E+05  8.95657923359233426E-24
  1.07000000000000000E+05  2.48335077197238493E-24
  1.07008849557522117E+05  1.77156705607079198E-24
  1.07017699115044248E+05  2.52833221582870897E-24
  1.07026548672566365E+05  4.38620717211487362E-25
  1.07035398230088496E+05  6.23338750057009917E-24
  1.07044247787610613E+05  1.31088695658748500E-23
  1.07053097345132745E+05  1.89933691045815223E-23
  1.07061946902654861E+05  2.21145462763647521E-23
  1.07070796460176993E+05  2.15332219219100078E-23
  1.07079646017699110E+05  1.74255675810153547E-23
  1.07088495575221226E+05  1.10297477488409275E-23
  1.07097345132743358E+05  4.27245373194636693E-24
  1.07106194690265474E+05  8.11812735447620567E-25
  1.07115044247787606E+05  2.69323028017249326E-24
  1.07123893805309723E+05  8.07347126659465701E-25
  1.07132743362831854E+05  4.27547638605496632E-24
  1.07141592920353971E+05  1.10223672301880023E-23
  1.07150442477876102E+05  1.74000702140655389E-23
  1.07159292035398219E+05  2.14874483941780024E-23
  1.07168141592920350E+05  2.20540585944739351E-23
  1.07176991150442467E+05  1.89303389350028463E-23
  1.07185840707964599E+05  1.30581946997184839E-23
  1.07194690265486715E+05  6.20680467646208219E-24
  1.07203539823008847E+05  4.39346786381022722E-25
  1.07212389380530964E+05  2.50827490348471779E-24
  1.07221238938053095E+05  1.75048956204742022E-24
  1.07230088495575212E+05  2.48225066732902385E-24
  1.07238938053097343E+05  8.91280039988816757E-24
  1.07247787610619460E+05  1.56033524966304617E-23
  1.07256637168141591E+05  2.05376730055638175E-23
  1.07265486725663708E+05  2.22303327900781449E-23
  1.07274336283185839E+05  2.01724599857085415E-23
  1.07283185840707956E+05  1.49850026803672444E-23
  1.07292035398230088E+05  8.23107286187937199E-24
  1.07300884955752204E+05  1.94487597658576556E-24
  1.07309734513274336E+05  1.98133707945537934E-24
  1.07318584070796453E+05  2.36669947246345605E-24
  1.07327433628318584E+05  9.02216640182018332E-25
  1.07336283185840701E+05  6.83886855076301516E-24
  1.07345132743362832E+05  1.36535005418204427E-23
  1.07353982300884949E+05  1.92927328067239114E-23
  1.07362831858407080E+05  2.20582962679194123E-23
  1.07371681415929197E+05  2.11180798869431599E-23
  1.07380530973451328E+05  1.67563769785535784E-23
  1.07389380530973445E+05  1.02878746857799311E-23
  1.07398230088495577E+05  3.66090773914977790E-24
  1.07407079646017693E+05  1.12917881350217263E-24
  1.07415929203539810E+05  2.64138815169804209E-24
  1.07424778761061942E+05  4.22395616283480526E-25
  1.07433628318584058E+05  4.85724774137934679E-24
  1.07442477876106190E+05  1.16053125825695351E-23
  1.07451327433628307E+05  1.77882875597363626E-23
  1.07460176991150438E+05  2.15439477153562400E-23
  1.07469026548672555E+05  2.17416504906148525E-23
  1.07477876106194686E+05  1.83230855767858735E-23
  1.07486725663716803E+05  1.23188464133265005E-23
  1.07495575221238934E+05  5.53779476798777914E-24
  1.07504424778761051E+05  2.18545282316199304E-26
  1.07513274336283182E+05  2.56907000271688298E-24
  1.07522123893805299E+05  1.45631853945754639E-24
  1.07530973451327431E+05  3.02219459215608937E-24
  1.07539823008849547E+05  9.51568727951408619E-24
  1.07548672566371679E+05  1.60670884781382360E-23
  1.07557522123893796E+05  2.07027983840137390E-23
  1.07566371681415927E+05  2.20269920321074169E-23
  1.07575221238938044E+05  1.96419123582439809E-23
  1.07584070796460175E+05  1.42669641424030417E-23
  1.07592920353982292E+05  7.52177475283455128E-24
  1.07601769911504423E+05  1.43768897815664208E-24
  1.07610619469026540E+05  2.15387739288304272E-24
  1.07619469026548672E+05  2.17312724949595031E-24
  1.07628318584070788E+05  1.38351090277916585E-24
  1.07637168141592920E+05  7.44261166348942881E-24
  1.07646017699115037E+05  1.41776121521783284E-23
  1.07654867256637168E+05  1.95593900552691860E-23
  1.07663716814159285E+05  2.19671804799831842E-23
  1.07672566371681416E+05  2.06767064266785154E-23
  1.07681415929203533E+05  1.60777652976545177E-23
  1.07690265486725664E+05  9.55637225726100134E-24
  1.07699115044247781E+05  3.07677866062911430E-24
  1.07707964601769912E+05  1.41015728296754891E-24
  1.07716814159292029E+05  2.55481661720361484E-24
  1.07725663716814161E+05  1.46007776760814137E-26
  1.07734513274336277E+05  5.44314808878588000E-24
  1.07743362831858409E+05  1.21728418878710091E-23
  1.07752212389380526E+05  1.81466082513579516E-23
  1.07761061946902642E+05  2.15651211194688046E-23
  1.07769911504424774E+05  2.13994929613611592E-23
  1.07778761061946891E+05  1.77007395245399497E-23
  1.07787610619469022E+05  1.15838313287957704E-23
  1.07796460176991139E+05  4.89171888247534308E-24
  1.07805309734513270E+05  3.60909023438089074E-25
  1.07814159292035387E+05  2.59324243022156025E-24
  1.07823008849557518E+05  1.13502154489382467E-24
  1.07831858407079635E+05  3.57222913402755211E-24
  1.07840707964601766E+05  1.01087741638556964E-23
  1.07849557522123883E+05  1.65046209473960744E-23
  1.07858407079646015E+05  2.08331698774091648E-23
  1.07867256637168131E+05  2.17911282063122568E-23
  1.07876106194690263E+05  1.90911008040115895E-23
  1.07884955752212380E+05  1.35473592271166553E-23
  1.07893805309734511E+05  6.83022346518661651E-24
  1.07902654867256628E+05  9.62495723653303907E-25
  1.07911504424778759E+05  2.28958796795266126E-24
  1.07920353982300876E+05  1.94857196876998763E-24
  1.07929203539823007E+05  1.88067082320091383E-24
  1.07938053097345124E+05  8.04264456282396448E-24
  1.07946902654867255E+05  1.46799125965768760E-23
  1.07955752212389372E+05  1.97928462926122847E-23
  1.07964601769911504E+05  2.18417745043972180E-23
  1.07973451327433620E+05  2.02105674013821807E-23
  1.07982300884955752E+05  1.53915755172323596E-23
  1.07991150442477869E+05  8.83704254437572771E-24
  1.08000000000000000E+05  2.52115722705350742E-24
  1.08008849557522117E+05  1.65471286765071974E-24
  1.08017699115044248E+05  2.43460330853224971E-24
  1.08026548672566365E+05  4.14227124759727380E-25
  1.08035398230088496E+05  6.03152134847189010E-24
  1.08044247787610613E+05  1.27236536719577909E-23
  1.08053097345132745E+05  1.84742404581791211E-23
  1.08061946902654861E+05  2.15510843699595367E-23
  1.08070796460176993E+05  2.10287725890626859E-23
  1.08079646017699110E+05  1.70652009370170891E-23
  1.08088495575221226E+05  1.08552610732748565E-23
  1.08097345132743358E+05  4.26970075279908598E-24
  1.08106194690265474E+05  7.08692259293359205E-25
  1.08115044247787606E+05  2.58196525575627282E-24
  1.08123893805309723E+05  7.88008287864728647E-25
  1.08132743362831854E+05  4.13065384823786165E-24
  1.08141592920353971E+05  1.06905898882923838E-23
  1.08150442477876102E+05  1.69149403211084581E-23
  1.08159292035398219E+05  2.09288066391652248E-23
  1.08168141592920350E+05  2.15237391723685726E-23
  1.08176991150442467E+05  1.85217196113461548E-23
  1.08185840707964599E+05  1.28279452542013485E-23
  1.08194690265486715E+05  6.15779226382032534E-24
  1.08203539823008847E+05  5.19926674578379312E-25
  1.08212389380530964E+05  2.38885610123515931E-24
  1.08221238938053095E+05  1.69437068797083541E-24
  1.08230088495575212E+05  2.39195796123509243E-24
  1.08238938053097343E+05  8.63723770399946931E-24
  1.08247787610619460E+05  1.51591642625712393E-23
  1.08256637168141591E+05  1.99928128697244089E-23
  1.08265486725663708E+05  2.16828908625225963E-23
  1.08274336283185839E+05  1.97211434790639384E-23
  1.08283185840707956E+05  1.46996477766285719E-23
  1.08292035398230088E+05  8.13142285103530147E-24
  1.08300884955752204E+05  1.99483084079181038E-24
  1.08309734513274336E+05  1.86295207904748405E-24
  1.08318584070796453E+05  2.28170488739711561E-24
  1.08327433628318584E+05  8.62440084757591629E-25
  1.08336283185840701E+05  6.62017084572342204E-24
  1.08345132743362832E+05  1.32563476559066847E-23
  1.08353982300884949E+05  1.87706768805687500E-23
  1.08362831858407080E+05  2.15028526663977084E-23
  1.08371681415929197E+05  2.06306505479560507E-23
  1.08380530973451328E+05  1.64181439829736952E-23
  1.08389380530973445E+05  1.01345471871850750E-23
  1.08398230088495577E+05  3.67293306717881001E-24
  1.08407079646017693E+05  1.02139854755470044E-24
  1.08415929203539810E+05  2.53596926560831575E-24
  1.08424778761061942E+05  4.16769779916159369E-25
  1.08433628318584058E+05  4.69556790654241809E-24
  1.08442477876106190E+05  1.12597287532365142E-23
  1.08451327433628307E+05  1.72972954014610747E-23
  1.08460176991150438E+05  2.09900531590376349E-23
  1.08469026548672555E+05  2.12259050492975637E-23
  1.08477876106194686E+05  1.79356676499294024E-23
  1.08486725663716803E+05  1.21102064094815293E-23
  1.08495575221238934E+05  5.50584940526764839E-24
  1.08504424778761051E+05  1.09432406407915922E-25
  1.08513274336283182E+05  2.45064607562136946E-24
  1.08522123893805299E+05  1.41225046237334751E-24
  1.08530973451327431E+05  2.91487065569958633E-24
  1.08539823008849547E+05  9.22418852434378276E-24
  1.08548672566371679E+05  1.56141050301720839E-23
  1.08557522123893796E+05  2.01591505015634601E-23
  1.08566371681415927E+05  2.14915175719483649E-23
  1.08575221238938044E+05  1.92102490781430259E-23
  1.08584070796460175E+05  1.40041896610155611E-23
  1.08592920353982292E+05  7.44138485907679084E-24
  1.08601769911504423E+05  1.49878216075359176E-24
  1.08610619469026540E+05  2.03526537544667340E-24
  1.08619469026548672E+05  2.09740648644904786E-24
  1.08628318584070788E+05  1.32803953581833325E-24
  1.08637168141592920E+05  7.20776293681934396E-24
  1.08646017699115037E+05  1.37690981137036556E-23
  1.08654867256637168E+05  1.90353008523588739E-23
  1.08663716814159285E+05  2.14205306859049622E-23
  1.08672566371681416E+05  2.02070436588978556E-23
  1.08681415929203533E+05  1.57615923058784551E-23
  1.08690265486725664E+05  9.42376332857829130E-24
  1.08699115044247781E+05  3.10271132219856583E-24
  1.08707964601769912E+05  1.29868295140621607E-24
  1.08716814159292029E+05  2.45616569227318715E-24
  1.08725663716814161E+05  2.34013028002844757E-26
  1.08734513274336277E+05  5.26479915679762907E-24
  1.08743362831858394E+05  1.18139020795479648E-23
  1.08752212389380526E+05  1.76504661825710057E-23
  1.08761061946902642E+05  2.10166314765799492E-23
  1.08769911504424774E+05  2.08991480431318816E-23
  1.08778761061946891E+05  1.73345393192095179E-23
  1.08787610619469022E+05  1.13972225409521614E-23
  1.08796460176991139E+05  4.87611709962015181E-24
  1.08805309734513270E+05  2.65486535123420452E-25
  1.08814159292035387E+05  2.48030306158809522E-24
  1.08823008849557518E+05  1.10330036949360315E-24
  1.08831858407079635E+05  3.44881036531896023E-24
  1.08840707964601766E+05  9.80292122578140528E-24
  1.08849557522123883E+05  1.60440068863757958E-23
  1.08858407079646015E+05  2.02920855359765922E-23
  1.08867256637168131E+05  2.12681524849859435E-23
  1.08876106194690263E+05  1.86792923119004475E-23
  1.08884955752212380E+05  1.33061865823631365E-23
  1.08893805309734511E+05  6.76795577986828945E-24
  1.08902654867256628E+05  1.03328922861807697E-24
  1.08911504424778759E+05  2.17155988540842056E-24
  1.08920353982300876E+05  1.88318319500265564E-24
  1.08929203539823007E+05  1.80941976245817200E-24
  1.08938053097345124E+05  7.79198501425985087E-24
  1.08946902654867255E+05  1.42612374596693908E-23
  1.08955752212389372E+05  1.92681097953651750E-23
  1.08964601769911504E+05  2.13049902663894402E-23
  1.08973451327433620E+05  1.97590954378784677E-23
  1.08982300884955752E+05  1.50972385437826283E-23
  1.08991150442477869E+05  8.72428368177946838E-24
  1.09000000000000000E+05  2.55968423542996923E-24
  1.09008849557522117E+05  1.54078730930267983E-24
  1.09017699115044248E+05  2.34365255591130592E-24
  1.09026548672566365E+05  3.90752590345607190E-25
  1.09035398230088496E+05  5.83668069202792895E-24
  1.09044247787610613E+05  1.23522851918433262E-23
  1.09053097345132745E+05  1.79743477812388955E-23
  1.09061946902654861E+05  2.10095764119508179E-23
  1.09070796460176993E+05  2.05444168049608200E-23
  1.09079646017699110E+05  1.67202694460209811E-23
  1.09088495575221226E+05  1.06897175202867976E-23
  1.09097345132743358E+05  4.26938187467907613E-24
  1.09106194690265474E+05  6.07977342654005704E-25
  1.09115044247787606E+05  2.47392088444440830E-24
  1.09123893805309723E+05  7.69250957353724176E-25
  1.09132743362831854E+05  3.99082886411993635E-24
  1.09141592920353971E+05  1.03707939156560363E-23
  1.09150442477876102E+05  1.64474815665412841E-23
  1.09159292035398219E+05  2.03909983455305948E-23
  1.09168141592920350E+05  2.10143891564939476E-23
  1.09176991150442467E+05  1.81302677339495991E-23
  1.09185840707964599E+05  1.26085362197525188E-23
  1.09194690265486715E+05  6.11288833122143630E-24
  1.09203539823008847E+05  5.99412651941916477E-25
  1.09212389380530964E+05  2.27263064360398021E-24
  1.09221238938053095E+05  1.63998753452299898E-24
  1.09230088495575212E+05  2.30464106735120061E-24
  1.09238938053097343E+05  8.37118010743665528E-24
  1.09247787610619460E+05  1.47310644273869077E-23
  1.09256637168141591E+05  1.94684551809677049E-23
  1.09265486725663708E+05  2.11567296716369954E-23
  1.09274336283185839E+05  1.92883933639546360E-23
  1.09283185840707956E+05  1.44271533678096870E-23
  1.09292035398230088E+05  8.03791621120455973E-24
  1.09300884955752204E+05  2.04498544700850402E-24
  1.09309734513274336E+05  1.74764182277988856E-24
  1.09318584070796453E+05  2.19931713985303790E-24
  1.09327433628318584E+05  8.23908112332457242E-25
  1.09336283185840701E+05  6.40939566005830511E-24
  1.09345132743362832E+05  1.28732017114791305E-23
  1.09353982300884949E+05  1.82679103133589671E-23
  1.09362831858407080E+05  2.09687589610321722E-23
  1.09371681415929197E+05  2.01630896808935000E-23
  1.09380530973451328E+05  1.60946052099867585E-23
  1.09389380530973445E+05  9.98954666442284213E-24
  1.09398230088495577E+05  3.68692044255093328E-24
  1.09407079646017693E+05  9.15754260240852971E-25
  1.09415929203539810E+05  2.43373558343764548E-24
  1.09424778761061942E+05  4.11737934437772728E-25
  1.09433628318584058E+05  4.53906738153650095E-24
  1.09442477876106190E+05  1.09261238728336756E-23
  1.09451327433628307E+05  1.68241268613790215E-23
  1.09460176991150438E+05  2.04567653881880965E-23
  1.09469026548672555E+05  2.07307628944792604E-23
  1.09477876106194686E+05  1.75645130418510707E-23
  1.09486725663716803E+05  1.19125694311110868E-23
  1.09495575221238934E+05  5.47763471990179840E-24
  1.09504424778761051E+05  1.97530333972314368E-25
  1.09513274336283182E+05  2.33875254926252576E-24
  1.09522123893805299E+05  1.36927139575042031E-24
  1.09530973451327431E+05  2.81192067587511453E-24
  1.09539823008849547E+05  8.94360329494155664E-24
  1.09548672566371679E+05  1.51777252203466989E-23
  1.09557522123893796E+05  1.96361951663163544E-23
  1.09566371681415927E+05  2.09766842243466347E-23
  1.09575221238938044E+05  1.87963902956950764E-23
  1.09584070796460175E+05  1.37530079658052571E-23
  1.09592920353982292E+05  7.36613309939994570E-24
  1.09601769911504423E+05  1.55933710907644430E-24
  1.09610619469026540E+05  1.91950520544192760E-24
  1.09619469026548672E+05  2.02427276296950318E-24
  1.09628318584070788E+05  1.27441538776546031E-24
  1.09637168141592920E+05  6.98103201766340457E-24
  1.09646017699115037E+05  1.33754116134558938E-23
  1.09654867256637168E+05  1.85308861161080654E-23
  1.09663716814159285E+05  2.08949745010424880E-23
  1.09672566371681416E+05  1.97564436930096434E-23
  1.09681415929203533E+05  1.54592907623538815E-23
  1.09690265486725664E+05  9.29846649623211757E-24
  1.09699115044247781E+05  3.12976799849285393E-24
  1.09707964601769912E+05  1.18985007308064412E-24
  1.09716814159292029E+05  2.36041792938958917E-24
  1.09725663716814161E+05  3.19251906990555458E-26
  1.09734513274336277E+05  5.09248040020733083E-24
  1.09743362831858394E+05  1.14676081959269821E-23
  1.09752212389380526E+05  1.71725843295552658E-23
  1.09761061946902642E+05  2.04890222335612018E-23
  1.09769911504424774E+05  2.04187408650752950E-23
  1.09778761061946891E+05  1.69839281715081330E-23
  1.09787610619469022E+05  1.12200008494247059E-23
  1.09796460176991139E+05  4.86339491512753723E-24
  1.09805309734513270E+05  1.71909950646595345E-25
  1.09814159292035387E+05  2.37060963934293109E-24
  1.09823008849557518E+05  1.07243128938679606E-24
  1.09831858407079635E+05  3.32956622882293184E-24
  1.09840707964601766E+05  9.50767200265563028E-24
  1.09849557522123883E+05  1.55999777548220364E-23
  1.09858407079646015E+05  1.97713023692192947E-23
  1.09867256637168131E+05  2.07657226586128718E-23
  1.09876106194690263E+05  1.82847494709486089E-23
  1.09884955752212380E+05  1.30765715588954932E-23
  1.09893805309734511E+05  6.71044014962172345E-24
  1.09902654867256628E+05  1.10345697935970648E-24
  1.09911504424778759E+05  2.05662388128074557E-24
  1.09920353982300876E+05  1.81982601888840413E-24
  1.09929203539823007E+05  1.74045029639545149E-24
  1.09938053097345124E+05  7.54990214686941408E-24
  1.09946902654867255E+05  1.38574633147603130E-23
  1.09955752212389372E+05  1.87627936891255235E-23
  1.09964601769911504E+05  2.07887725378278220E-23
  1.09973451327433620E+05  1.93260122995747183E-23
  1.09982300884955752E+05  1.48160297783201475E-23
  1.09991150442477869E+05  8.61833951568258212E-24
  1.10000000000000000E+05  2.59904902202409502E-24
  1.10008849557522117E+05  1.42940734534973114E-24
  1.10017699115044248E+05  2.25531231955436096E-24
  1.10026548672566365E+05  3.68056731165097614E-25
  1.10035398230088496E+05  5.64848685004691060E-24
  1.10044247787610613E+05  1.19940225559544696E-23
  1.10053097345132745E+05  1.74926333377558658E-23
  1.10061946902654861E+05  2.04882919463157926E-23
  1.10070796460176993E+05  2.00794318504928371E-23
  1.10079646017699110E+05  1.63902055205048983E-23
  1.10088495575221226E+05  1.05326726644616919E-23
  1.10097345132743358E+05  4.27127768619327629E-24
  1.10106194690265474E+05  5.08656866412561772E-25
  1.10115044247787606E+05  2.36885335905463348E-24
  1.10123893805309723E+05  7.50976039911492390E-25
  1.10132743362831854E+05  3.85558142518110758E-24
  1.10141592920353971E+05  1.00616944881676179E-23
  1.10150442477876102E+05  1.59970137676703756E-23
  1.10159292035398219E+05  1.98737769910871178E-23
  1.10168141592920350E+05  2.05248418952368182E-23
  1.10176991150442467E+05  1.77551045735725732E-23
  1.10185840707964599E+05  1.23997723381826660E-23
  1.10194690265486715E+05  6.07220642237489923E-24
  1.10203539823008847E+05  6.77996353820764065E-25
  1.10212389380530964E+05  2.15939575142276075E-24
  1.10221238938053095E+05  1.58716342818211108E-24
  1.10230088495575212E+05  2.22026489329153494E-24
  1.10238938053097343E+05  8.11423206020728854E-24
  1.10247787610619460E+05  1.43182938073614620E-23
  1.10256637168141591E+05  1.89632466781318481E-23
  1.10265486725663708E+05  2.06508749130049542E-23
  1.10274336283185839E+05  1.88732463139778496E-23
  1.10283185840707956E+05  1.41670301363148364E-23
  1.10292035398230088E+05  7.95031995424909869E-24
  1.10300884955752204E+05  2.09544909415493031E-24
  1.10309734513274336E+05  1.63500834992687932E-24
  1.10318584070796453E+05  2.11915986519106950E-24
  1.10327433628318584E+05  7.86774972835773752E-25
  1.10336283185840701E+05  6.20560597038569293E-24
  1.10345132743362832E+05  1.25037420993734655E-23
  1.10353982300884949E+05  1.77835473809585543E-23
  1.10362831858407080E+05  2.04549307396933273E-23
  1.10371681415929197E+05  1.97140568583410484E-23
  1.10380530973451328E+05  1.57851178786585485E-23
  1.10389380530973445E+05  9.85225288764010582E-24
  1.10398230088495577E+05  3.70252829398200664E-24
  1.10407079646017693E+05  8.12404651781506883E-25
  1.10415929203539810E+05  2.33417042296471896E-24
  1.10424778761061942E+05  4.06380254356314657E-25
  1.10433628318584058E+05  4.38831206607372325E-24
  1.10442477876106190E+05  1.06041156612008349E-23
  1.10451327433628307E+05  1.63679453517502448E-23
  1.10460176991150438E+05  1.99437092704378370E-23
  1.10469026548672555E+05  2.02549888093692511E-23
  1.10477876106194686E+05  1.72090624919046920E-23
  1.10486725663716803E+05  1.17242293640047372E-23
  1.10495575221238934E+05  5.45284580765964761E-24
  1.10504424778761051E+05  2.83433015642355512E-25
  1.10513274336283182E+05  2.22828809300758377E-24
  1.10522123893805299E+05  1.32765306854909038E-24
  1.10530973451327431E+05  2.71196792180805273E-24
  1.10539823008849547E+05  8.67240480647894297E-24
  1.10548672566371679E+05  1.47568309933272144E-23
  1.10557522123893796E+05  1.91324436053459637E-23
  1.10566371681415927E+05  2.04818682391143499E-23
  1.10575221238938044E+05  1.83995448973760821E-23
  1.10584070796460175E+05  1.35136144132330669E-23
  1.10592920353982292E+05  7.29628234458567991E-24
  1.10601769911504423E+05  1.61996412499439558E-24
  1.10610619469026540E+05  1.80662865316162147E-24
  1.10619469026548672E+05  1.95311057234758706E-24
  1.10628318584070788E+05  1.22257653814947721E-24
  1.10637168141592920E+05  6.76203050032191801E-24
  1.10646017699115037E+05  1.29955013862415293E-23
  1.10654867256637168E+05  1.80448063525742611E-23
  1.10663716814159285E+05  2.03894074339730418E-23
  1.10672566371681416E+05  1.93239620516517834E-23
  1.10681415929203533E+05  1.51703794125202189E-23
  1.10690265486725664E+05  9.18034634577725207E-24
  1.10699115044247781E+05  3.15820910297224897E-24
  1.10707964601769912E+05  1.08305105315111286E-24
  1.10716814159292029E+05  2.26745774621607360E-24
  1.10725663716814161E+05  4.01346542717892217E-26
  1.10734513274336277E+05  4.92586994600852796E-24
  1.10743362831858394E+05  1.11334467260353793E-23
  1.10752212389380526E+05  1.67119795139157145E-23
  1.10761061946902642E+05  1.99812570526900410E-23
  1.10769911504424774E+05  1.99573097686047264E-23
  1.10778761061946891E+05  1.66483150381739362E-23
  1.10787610619469022E+05  1.10516734926349542E-23
  1.10796460176991139E+05  4.85365957623300985E-24
  1.10805309734513270E+05  7.99115509012098193E-26
  1.10814159292035387E+05  2.26379298591165599E-24
  1.10823008849557518E+05  1.04262457630814331E-24
  1.10831858407079635E+05  3.21429714385218577E-24
  1.10840707964601766E+05  9.22262576123224000E-24
  1.10849557522123883E+05  1.51718381381785229E-23
  1.10858407079646015E+05  1.92699010228916416E-23
  1.10867256637168131E+05  2.02827698870400268E-23
  1.10876106194690263E+05  1.79065097862559190E-23
  1.10884955752212380E+05  1.28577092383286709E-23
  1.10893805309734511E+05  6.65752333912770016E-24
  1.10902654867256628E+05  1.17318360225429639E-24
  1.10911504424778759E+05  1.94454343826184238E-24
  1.10920353982300876E+05  1.75831638102789189E-24
  1.10929203539823007E+05  1.67378848055446894E-24
  1.10938053097345124E+05  7.31612294694391385E-24
  1.10946902654867255E+05  1.34680177062766910E-23
  1.10955752212389372E+05  1.82760245770002875E-23
  1.10964601769911504E+05  2.02923274999544998E-23
  1.10973451327433620E+05  1.89105067199223424E-23
  1.10982300884955752E+05  1.45476530024959971E-23
  1.10991150442477869E+05  8.51857629220921468E-24
  1.11000000000000000E+05  2.63915563708499940E-24
  1.11008849557522117E+05  1.32055752643612094E-24
  1.11017699115044248E+05  2.16948359056095414E-24
  1.11026548672566365E+05  3.46127177030627496E-25
  1.11035398230088496E+05  5.46659102699910053E-24
  1.11044247787610613E+05  1.16482562637081443E-23
  1.11053097345132745E+05  1.70284280049105621E-23
  1.11061946902654861E+05  1.99867478431402324E-23
  1.11070796460176993E+05  1.96328843367735890E-23
  1.11079646017699110E+05  1.60743065409669358E-23
  1.11088495575221226E+05  1.03840387274186354E-23
  1.11097345132743358E+05  4.27561331104636273E-24
  1.11106194690265474E+05  4.11401932414846218E-25
  1.11115044247787606E+05  2.26663915326939670E-24
  1.11123893805309723E+05  7.33231784054858440E-25
  1.11132743362831854E+05  3.72492877004082566E-24
  1.11141592920353971E+05  9.76348093961076392E-24
  1.11150442477876102E+05  1.55626679855081572E-23
  1.11159292035398219E+05  1.93756082534053619E-23
  1.11168141592920350E+05  2.00544440454139993E-23
  1.11176991150442467E+05  1.73956643055552419E-23
  1.11185840707964599E+05  1.22010241703673268E-23
  1.11194690265486715E+05  6.03544096621887474E-24
  1.11203539823008847E+05  7.55712693597653032E-25
  1.11212389380530964E+05  2.04911349392119380E-24
  1.11221238938053095E+05  1.53592173599717340E-24
  1.11230088495575212E+05  2.13868347710992024E-24
  1.11238938053097343E+05  7.86616378086237861E-24
  1.11247787610619460E+05  1.39201577466670880E-23
  1.11256637168141591E+05  1.84769261349720515E-23
  1.11265486725663708E+05  2.01643454619935923E-23
  1.11274336283185839E+05  1.84750205141777050E-23
  1.11283185840707956E+05  1.39187834224658412E-23
  1.11292035398230088E+05  7.86841386997230271E-24
  1.11300884955752204E+05  2.14632876034566588E-24
  1.11309734513274336E+05  1.52489933912491180E-24
  1.11318584070796453E+05  2.04140448272124309E-24
  1.11327433628318584E+05  7.50801672753343483E-25
  1.11336283185840701E+05  6.00871767599359021E-24
  1.11345132743362832E+05  1.21471851920474934E-23
  1.11353982300884949E+05  1.73166367272656708E-23
  1.11362831858407080E+05  1.99606483478043796E-23
  1.11371681415929197E+05  1.92829828770072540E-23
  1.11380530973451328E+05  1.54893645286403746E-23
  1.11389380530973445E+05  9.72233375592085160E-24
  1.11398230088495577E+05  3.72005311473762499E-24
  1.11407079646017693E+05  7.11014205460763158E-25
  1.11415929203539810E+05  2.23743353109520749E-24
  1.11424778761061942E+05  4.01084997412542030E-25
  1.11433628318584058E+05  4.24224233842917490E-24
  1.11442477876106190E+05  1.02933202074118881E-23
  1.11451327433628307E+05  1.59282564014579792E-23
  1.11460176991150438E+05  1.94497287623085079E-23
  1.11469026548672555E+05  1.97979102570161363E-23
  1.11477876106194686E+05  1.68686235180474817E-23
  1.11486725663716803E+05  1.15452954976831882E-23
  1.11495575221238934E+05  5.43138391780829569E-24
  1.11504424778761051E+05  3.68137690604405000E-25
  1.11513274336283182E+05  2.12068457062538067E-24
  1.11522123893805299E+05  1.28718252886598203E-24
  1.11530973451327431E+05  2.61547364778376098E-24
  1.11539823008849547E+05  8.41037977351802965E-24
  1.11548672566371679E+05  1.43508378622914372E-23
  1.11557522123893796E+05  1.86472912970894155E-23
  1.11566371681415927E+05  2.00061320833340581E-23
  1.11575221238938044E+05  1.80190675990295382E-23
  1.11584070796460175E+05  1.32853770394587749E-23
  1.11592920353982292E+05  7.23152365446532195E-24
  1.11601769911504423E+05  1.68053820358385462E-24
  1.11610619469026540E+05  1.69647381974691133E-24
  1.11619469026548672E+05  1.88400877643827414E-24
  1.11628318584070788E+05  1.17231692314656394E-24
  1.11637168141592920E+05  6.55051619134364704E-24
  1.11646017699115037E+05  1.26289492522107857E-23
  1.11654867256637168E+05  1.75763673479523833E-23
  1.11663716814159285E+05  1.99031921782950039E-23
  1.11672566371681416E+05  1.89088846489033047E-23
  1.11681415929203533E+05  1.48941252826045301E-23
  1.11690265486725664E+05  9.06908444825370058E-24
  1.11699115044247781E+05  3.18782717140236549E-24
  1.11707964601769912E+05  9.78654256818764934E-25
  1.11716814159292029E+05  2.17693195024070358E-24
  1.11725663716814161E+05  4.80560391728464715E-26
  1.11734513274336277E+05  4.76491776918243745E-24
  1.11743362831858394E+05  1.08108125387679843E-23
  1.11752212389380526E+05  1.62678903319855019E-23
  1.11761061946902642E+05  1.94925256232313325E-23
  1.11769911504424774E+05  1.95140756299067468E-23
  1.11778761061946891E+05  1.63270077895058321E-23
  1.11787610619469022E+05  1.08921009463930061E-23
  1.11796460176991139E+05  4.84655871450224933E-24
  1.11805309734513270E+05  1.08417209080802719E-26
  1.11814159292035387E+05  2.15980230069221208E-24
  1.11823008849557518E+05  1.01346919356829818E-24
  1.11831858407079635E+05  3.10271793296508263E-24
  1.11840707964601766E+05  8.94729471659141647E-24
  1.11849557522123883E+05  1.47589745689880258E-23
  1.11858407079646015E+05  1.87869304413584251E-23
  1.11867256637168131E+05  1.98185811066239893E-23
  1.11876106194690263E+05  1.75440488750246893E-23
  1.11884955752212380E+05  1.26493003175898786E-23
  1.11893805309734511E+05  6.60901923784138649E-24
  1.11902654867256628E+05  1.24224504133169311E-24
  1.11911504424778759E+05  1.83515848942951862E-24
  1.11920353982300876E+05  1.69851533574958127E-24
